strain,Parameter,Estimate,SE,MoE,CI95_low,CI95_high,PValue,R2_adj,R2_w,R2_x,R2_y,R2_z,RSS_global,RSS_w,RSS_x,RSS_y,RSS_z,AIC
E7,p2,0.1,0.161230689275021,0.326684407418037,-0.226684407418037,0.426684407418037,0.538908403164908,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E7,p3,0.00217350437369784,0.0031885664542354,0.00646064931743923,-0.00428714494374139,0.00863415369113706,0.499701548338613,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E7,p4,0.260903429283329,0.15444501605644,0.312935327485969,-0.0520318982026401,0.573838756769299,0.0995737185022699,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E7,p6,0.170912872387826,0.0726637864276486,0.147230816394859,0.0236820559929671,0.318143688782684,0.0240989786155287,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E7,p8,0.0873957456104834,0.0377090258318497,0.0764057439286639,0.0109900016818195,0.163801489539147,0.0261051873784557,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E7,p9,1e-06,0.00612001755319485,0.0124003334398893,-0.0123993334398893,0.0124013334398893,0.999870504902641,0.983525837772669,0.807145380104981,0.995219378266942,0.974790641492091,0.991057953798496,84.0677214408182,0.249784423313793,0.295716476943851,74.8181448564263,8.70407568413428,45.5981652118046
E8,p1,0.00434956281125525,0.00185866321857442,0.00376600940478492,0.000583553406470335,0.00811557221604016,0.0247780884142724,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E8,p2,0.1,0.336754444061969,0.682329316449919,-0.582329316449919,0.782329316449919,0.768163671479112,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E8,p3,0.000830501574314267,0.00388013062175151,0.00786189142136136,-0.00703138984704709,0.00869239299567563,0.831691381480198,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
E8,p4,0.452678838048531,0.587033211460096,1.18944226860822,-0.736763430559689,1.64212110665675,0.445526770949761,0.974665319025741,0.82884583313344,0.981609721092844,0.965627228429516,0.965107232734418,401.428262894283,0.205356663781857,0.636036504516467,309.185767720493,91.4011020054915,114.38803638469
